name,address,lat,lng,rating,total_reviews,price_level,phone,website,is_partner,discount_value,open_hours,weekday_text,top_review,place_id
Warung Mbak Ayu & Mas Al,"J6XG+V66, Jl. Raya Baturaden Bar. Karangtengah, Dusun I, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3503311,109.2255264,5.0,1,0,,,False,0,,,,ChIJN1Zr6FH1by4Reda_DkUd9ko
Tasya kopi Asli,"M6FG+7Q4, Jl.masjid Baitul Karim. Dusun I Karang, Pule, Ketenger, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3268788,109.2270292,5.0,1,0,,,False,0,,,"Authentic coffee powder from the slopes of Mount Slamet.
Processed without any additives, resulting in delicious black coffee powder.",ChIJzXFD5Cj1by4RraItXuyZSKc
PERHUTANGAN,"M6CG+HGC, Dusun I Karang Dule, Ketenger, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.328338,109.226227,5.0,1,0,,,False,0,,,the food is delicious and the palikara is spacious,ChIJF1JAEQD1by4RiGDhYxBednM
Warung kopi (umkm ump),"Jl. Gerilya No.44, 53143, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.4392822,109.2464929,5.0,1,0,0822-4275-7356,,False,0,07:00 - 21:00,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: Closed",shapepppp,ChIJO-a9rHtdZS4RywiLEWKCUR8
Es Kelapa Muda Rahma KOBER,"Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4185758,109.2235699,5.0,1,0,,,False,0,,"Monday: 2:00 – 8:00 PM
Tuesday: 2:00 – 8:00 PM
Wednesday: 2:00 – 8:00 PM
Thursday: 2:00 – 8:00 PM
Friday: 2:00 – 8:00 PM
Saturday: 2:00 – 8:00 PM
Sunday: 2:00 – 8:00 PM",cheap and cheerful and the taste is great,ChIJHe1sCUlfZS4RfSWkYUTvTLw
WARKOP TOP POP 88,"Taman Andhang Pangrenan, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.441306,109.2440923,5.0,1,0,0822-3030-1627,,False,0,08:00 - 21:00,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",They're all delicious🤤🤤,ChIJdRzPYwBdZS4RWSt3smHUk7g
Kedai ngopi bae,"Jl. Profesor DR. HR Boenyamin No.110, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3981155,109.2456337,5.0,1,0,0888-0614-0293,,False,0,17:00 - 00:00,"Monday: Closed
Tuesday: 5:00 PM – 12:00 AM
Wednesday: 5:00 PM – 12:00 AM
Thursday: 5:00 PM – 12:00 AM
Friday: 5:00 PM – 12:00 AM
Saturday: 5:00 PM – 12:00 AM
Sunday: 5:00 PM – 12:00 AM","It's really delicious, cheap and cheerful, the place is comfortable",ChIJGbJ6XflfZS4Rhr4uJn95kwI
Kopi Ctrl C,"Perumahan Sapphire Mansion, Blok Agathis A3 No.25, Dusun I Karangrau, Karangrau, Sokaraja, Banyumas Regency, Central Java 53181, Indonesia",-7.444423800000001,109.2635638,5.0,1,0,0818-0588-5542,https://instagram.com/kopi.ctrl.c?igshid=MDM4ZDc5MmU=,False,0,08:00 - 21:30,"Monday: 8:00 AM – 9:30 PM
Tuesday: 8:00 AM – 9:30 PM
Wednesday: 8:00 AM – 9:30 PM
Thursday: 8:00 AM – 9:30 PM
Friday: 8:00 AM – 9:30 PM
Saturday: 8:00 AM – 9:30 PM
Sunday: 1:00 – 8:30 PM",,ChIJb-8fhRldZS4Rpdb7WBEGZ3I
"LOEMPIA BOOM ""MMH OZAN""","Jl. Stasiun 2 No.1, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4219117,109.2228646,5.0,1,0,,,False,0,10:00 - 21:00,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:01 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",,ChIJP_KhZgBfZS4Rmv3rQ4dfjcs
Tekwan k'Ang Jambi,"H6JX+X4J, Mangunjaya 11, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.417540300000001,109.247761,5.0,1,0,0857-4016-4007,,False,0,,,,ChIJ7-KjaipfZS4RM3EbzjgwLxQ
MoW MoW Food & Drink,"G7RH+PGC, Jl. Swadaya, Dudun II Karangkedawung, Karangkedawung, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.458176399999999,109.2787549,5.0,1,0,0856-4784-8405,,False,0,06:00 - 21:00,"Monday: 6:00 AM – 9:00 PM
Tuesday: 6:00 AM – 9:00 PM
Wednesday: 6:00 AM – 9:00 PM
Thursday: 6:00 AM – 9:00 PM
Friday: 6:00 AM – 9:00 PM
Saturday: 6:00 AM – 9:00 PM
Sunday: 6:00 AM – 9:00 PM",,ChIJkcbtD4BdZS4R-d6cnIR4Wig
Gondrong And Friends,"Jl. Warga Bakti, RT.06/RW.03, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.418422499999999,109.2477934,5.0,1,0,,,False,0,08:00 - 20:30,"Monday: 8:00 AM – 8:30 PM
Tuesday: 8:00 AM – 8:30 PM
Wednesday: 8:00 AM – 8:30 PM
Thursday: 8:00 AM – 8:30 PM
Friday: 8:00 AM – 8:30 PM
Saturday: 8:00 AM – 8:30 PM
Sunday: 8:00 AM – 8:30 PM",,ChIJo7dDEQBfZS4RHKNIrU9Ny40
Kedai Queena,"Jl. Wirya Sentika, 04/ 01Dukuh, Dukuh, Pamijen, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4379779,109.2763003,4.0,1,0,,,False,0,,,,ChIJyTamXwBdZS4RIOtML0-E_rg
Basecamp Inpo Perkopian,"Gg. Kemuning III No.39, Karangbawang, Karangpucung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53142, Indonesia",-7.4370924,109.2400212,5.0,1,0,,,False,0,,,"The safest and most comfortable place to hang out. You can request hot or cold coffee. There are lots of snack options, and there's also a Uno card game to make hanging out even more fun.",ChIJna3GaQBfZS4REwcHLHfEA1k
Telur Gulung UMKM UMP,"H72H+6M9, Dusun II, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.449312399999999,109.2792249,5.0,1,0,,,False,0,,,very cool,ChIJpdwccbxdZS4R-0kRyOdyPHY
Warung Yannie,"Jl. Jend. Sudirman, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4236648,109.2231384,4.0,1,0,,,False,0,,,,ChIJBaSUP5JfZS4R-Bjc-rNZpuE
GP (green Paradise),"H65X+W4Q, Karangbawang, Teluk, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.440175,109.2478725,5.0,1,0,,,False,0,,,,ChIJjfV39a1dZS4RlkJ199XcpOs
Bukan Angkringan Biasa (BAB),"H65V+9M8, Jl. Prof. M Yamin I, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4415773,109.2442117,5.0,1,0,0877-1621-2349,,False,0,17:00 - 00:00,"Monday: 5:00 PM – 12:00 AM
Tuesday: 5:00 PM – 12:00 AM
Wednesday: 5:00 PM – 12:00 AM
Thursday: 5:00 PM – 12:00 AM
Friday: 5:00 PM – 12:00 AM
Saturday: 5:00 PM – 12:00 AM
Sunday: 5:00 PM – 12:00 AM","It's delicious, cui",ChIJSY-biA9dZS4RHd0xbyUCk3A
Warung Pohon Semi,"H67X+JHV, Karangreja, Purwokerto Kidul, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.435880399999999,109.2489074,5.0,1,0,0812-2994-2217,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJCzwCyQ9fZS4RNEa1KaP6zwU
Gudang Kopi,"Jl. Sunan Kalijaga No.89-13, Dusun III, Karangnanas, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4485364,109.2671227,4.0,1,0,,,False,0,,,,ChIJt5TtfPldZS4RcODcj5dIiSk
MAXMIE,"H66V+5X2, Jl. Gerilya Timur, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4396133,109.2449033,4.0,1,0,0882-0061-88800,,False,0,10:00 - 21:00,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 10:00 PM",,ChIJaWJffpNdZS4Rk0AmLn7rn_w
Durian Kocok Milenial Unsoed,"H6WW+XG8 Depan FISIP, Jl. Kampus, Brubahan, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.402576000000001,109.2463407,5.0,1,0,,,False,0,10:00 - 20:00,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM","MILLENNIAL DURIAN SHAKE

Located in front of the Faculty of Social and Political Sciences (Fisip) of Unsoed, the place is quite nice and modern, with its distinctive yellow color, the durian flavor, and ample parking. They offer various varieties of durian shakes, as well as durian pancakes.

I initially bought this place after wandering around the Unsoed area, unsure of what to eat, and decided to buy the Millenial Durian Shake. The price is quite affordable, the cup is large, and the filling is quite generous, especially the ice cubes. After trying it, it was indeed delicious; the durian ice tasted like ice, although I tasted more ice cubes. However, I was a bit disappointed. After a while, I struggled to drink it, but I realized that the straw I used was a regular drinking straw, not a large one, so it took a lot of effort to suck the durian in.",ChIJMySdIGdfZS4RNA9QVAYisB0
BLESSIA PLASTIK,"Gg. Nusaindah No.40, Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3997175,109.2408851,5.0,1,0,0822-2182-7006,,False,0,07:00 - 21:00,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",,ChIJMSY7ki9MioERiyZHIVcj2Vs
WARUNG MADEIRA,"Purwokerto, Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4011121,109.2423001,5.0,1,0,0857-2631-6901,,False,0,09:00 - 21:00,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",The food is delicious,ChIJzaC-5hpfZS4RN5XSoT2fkCk
Martabak bang udin,"Jl. Jend. Sudirman No.125, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4235731,109.2203206,5.0,1,0,,,False,0,,,,ChIJB5Fv3FhfZS4RoyMHbIZzVb4
FKLNangkringan,"H65V+PGM, Taman Andhan, Windusara, Pangrenan, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.440653900000001,109.2437967,5.0,1,0,0813-7756-1440,,False,0,,,,ChIJgx3Le1ZdZS4RZonnIEQYNSM
Kedai Juanarata 3,"G7VJ+JPF, Dusun I Karangkedawung, Karangkedawung, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.455947699999999,109.2817988,5.0,1,0,,,False,0,,,,ChIJHQVLKgBdZS4RwnpzBhJIHs8
Angkringan Babeh,"H769+H6F, Jl. Suparjo Rustam, Dusun III, Sokaraja Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.438647099999999,109.2680565,5.0,1,0,,,False,0,,,"Complete meal. The cat rice is delicious, the service is friendly... great... great",ChIJoTDqaABdZS4RNEW-ehiDOhQ
Es Teh YAYAS,"rumah bapak Umar Sayidi, Jl. Pejaten gg rarasmoyo, RT.06/RW.08, Dusun I, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4505529,109.286799,5.0,1,0,,,False,0,09:30 - 18:00,"Monday: 9:30 AM – 6:00 PM
Tuesday: 9:30 AM – 6:00 PM
Wednesday: 9:30 AM – 6:00 PM
Thursday: 9:30 AM – 6:00 PM
Friday: 9:30 AM – 6:00 PM
Saturday: 9:30 AM – 6:00 PM
Sunday: 9:30 AM – 6:00 PM","The iced tea is fresh, the service is friendly, it's really suitable to drink when it's hot, guysssss",ChIJF24dYwBbZS4RXaEdxMf2hoc
Sushi Qumuraa,"H68V+GG5, Jl. S. Parman, Karangbawang, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4337402,109.2438642,5.0,1,0,,,False,0,,,,ChIJxYvTAgBfZS4RasuNHP58LF0
WARKOP BU AGUS,"Windusara, Karangklesem, Purwokerto Selatan, Banyumas Regency, Central Java, Indonesia",-7.4392324,109.2456363,0.0,0,0,,,False,0,,,,ChIJjQusXChcZS4RewNtUomopwI
Eatkibo x Pramoeria,"Jl. Jatisari, Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.401584099999999,109.2403353,0.0,0,0,,,False,0,03:00 - 22:00,"Monday: 3:00 – 10:00 PM
Tuesday: 3:00 – 10:00 PM
Wednesday: 3:00 – 10:00 PM
Thursday: 3:00 – 10:00 PM
Friday: 3:00 – 10:00 PM
Saturday: 3:00 – 10:00 PM
Sunday: 3:00 AM – 10:00 PM",,ChIJJRF1VQBfZS4RzMLZn8jYXEY
Sop Buah 162,"Jl. Jend. Sudirman No.162, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4237684,109.2205356,0.0,0,0,0895-7061-71166,,False,0,09:00 - 17:00,"Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",,ChIJW1NUpQFfZS4RtkTUk-fD01g
Kopi Kene,"H6GC+H56, Jl. Ps. Pon Utara, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4235954,109.2203899,0.0,0,0,,https://www.tiktok.com/@kopi_kene?_t=ZS-8xW6nXrz8IE&_r=1,False,0,09:00 - 19:00,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",,ChIJs9VgOgBfZS4RIZzbppQK06Y
Home P&K,"Gg. 1 No.36, RT.04/RW.08, Sawangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.424875999999998,109.2243104,0.0,0,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Closed
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJieBtUABfZS4RzbcKb-GoEPk
Warkop Bandjaran X Tenda Rempah,"Sebelah barat jembatan bandjaran, Jl. Pemuda, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4189484,109.223054,0.0,0,0,0856-2649-441,,False,0,16:00 - 00:00,"Monday: 4:00 PM – 12:00 AM
Tuesday: 4:00 PM – 12:00 AM
Wednesday: 4:00 PM – 12:00 AM
Thursday: 4:00 PM – 12:00 AM
Friday: 4:00 PM – 12:00 AM
Saturday: 4:00 PM – 12:00 AM
Sunday: Closed",,ChIJ6wlXTidfZS4RO0SeBPi3RD8
Naths Coffee,"Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.439820000000001,109.2443128,0.0,0,0,0813-7971-2011,,False,0,,,,ChIJRVAfmkpdZS4RVDDDo1moJ0Y
Knight's Corner,"Perum Dosen No.2, Brubahan, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.401744099999999,109.24731,0.0,0,0,0857-4723-2730,,False,0,,"Monday: Closed
Tuesday: 4:00 – 11:00 PM
Wednesday: 4:00 – 11:00 PM
Thursday: 4:00 – 11:00 PM
Friday: 4:00 – 11:00 PM
Saturday: 4:00 – 11:00 PM
Sunday: 4:00 – 11:00 PM",,ChIJma_S62pfZS4R9z7dneaoSbc
Rumah Minum Noah,"Ruko PCW, Boersa Kampus No 1-3, Lantai 2, Dukuhbandong, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.403725300000001,109.2450863,0.0,0,0,0878-8467-8458,https://lynk.id/rumahminumnoah,False,0,09:00 - 23:00,"Monday: 9:00 AM – 11:00 PM
Tuesday: 9:00 AM – 11:00 PM
Wednesday: 9:00 AM – 11:00 PM
Thursday: 9:00 AM – 11:00 PM
Friday: 9:00 AM – 11:00 PM
Saturday: 9:00 AM – 11:00 PM
Sunday: Closed",,ChIJYbV-odJfZS4RtopBwZchbyg
Angkringan Om Wahyu,"J62V+PWV, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3981317,109.244793,0.0,0,0,,,False,0,,,,ChIJkVPeoHZfZS4RalSO7lqyEpk
Angkringan 99,"J62W+P57, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.39821,109.2454212,0.0,0,0,,,False,0,,"Monday: 5:30 – 11:00 PM
Tuesday: 5:30 – 11:00 PM
Wednesday: 5:30 – 11:00 PM
Thursday: 5:30 – 11:00 PM
Friday: 5:30 – 11:00 PM
Saturday: 5:30 – 11:00 PM
Sunday: 5:30 – 11:00 PM",,ChIJ9V8SRP9fZS4ROn9YGJAZyRo
Dapoer Indah Purwokerto,"Jl. Gelora Indah I No.34, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4204621,109.2512007,0.0,0,0,0822-6488-8817,,False,0,,,,ChIJ42xDksZfZS4RFEN2Eiai52c
Kopi selingkuhan,"Jl. Komisaris Besar Bambang Soeprapto gg II Rt 02/02, Cluster Lovely Kaptel, Jl. Kav. Telkom No.3, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4214897,109.2507977,0.0,0,0,,,False,0,,,,ChIJkftQcQBfZS4RF8YfwEisoxg
KopiNih,"Jl. Suramenggala No.23, Bantarsoka, Rejasari, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4220952,109.2196665,0.0,0,0,,,False,0,,,,ChIJLda1JwBfZS4RszQOh163xGc
Gumawang Coffee,"No 143, RT.3/RW.3, Dusun II Ketenger, Ketenger, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.324602699999999,109.2244557,0.0,0,0,0858-7748-4316,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJj3sm88D1by4RIr6xV2qsgbI
Heyya Bakaran & Kopi,"J62V+4X8, Jl. Profesor DR. HR Boenyamin, Sumampir Wetan, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3997022,109.244938,0.0,0,0,,,False,0,,,,ChIJowLk8_xeZS4RNMOLfigghSc
Cilok AYES,"J6XQ+6J2, Jl. Siliwangi, Dusun I, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.351979699999999,109.2390272,0.0,0,0,,,False,0,,,,ChIJc03bPOH1by4RCyY34G9r9ZE
Warung kakak adik,"M69J+78G, Dusun II Dukuh, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.331814,109.2308348,0.0,0,0,,,False,0,,,,ChIJbTz_XwP1by4Ra7bEb7vscx0
Cafe Atas,"M69H+9Q3, Dusun II Karangmangu, Karangmangu, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3316215,109.229428,0.0,0,0,,,False,0,,,,ChIJeRhm6Hb1by4RrzKf_LWQklc
Toko pacet,"M6GM+C7P, Jl. Raya Desa Kemutug Lor, Dusun II Dukuh, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.323924,109.2332182,0.0,0,0,,,False,0,,,,ChIJx2HyNAD1by4RMuasu2ft-6U
UD ITO BERKAH,"M69H+FGX, Dusun II Karangmangu, Karangmangu, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.331338999999999,109.228806,0.0,0,0,,,False,0,,,,ChIJ_0OYbAD1by4Rlz8YoSe1RXM
Arion Space,"M6CH+PF8, Jalan Raya, Dusun II Karangmangu, Karangmangu, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3281483,109.228738,0.0,0,0,,,False,0,15:00 - 10:30,"Monday: Closed
Tuesday: 3:00 PM – 10:30 AM
Wednesday: 3:00 PM – 10:30 AM
Thursday: 3:00 PM – 10:30 AM
Friday: 3:00 PM – 12:00 AM
Saturday: 2:00 PM – 11:00 AM
Sunday: 2:00 PM – 11:00 AM",,ChIJ9d7IYSj1by4RRVMRpxpveaQ
Javacafe Sumampir Banyumas,"Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3999927,109.2425981,0.0,0,0,0882-3956-7353,https://www.javacafe.id/,False,0,10:00 - 22:00,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",,ChIJO7dttBtfZS4R1KXkJ9Qab8U
Kopi Jejak,"Jl. Pemuda No.47, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.418661299999999,109.2238428,0.0,0,0,,,False,0,,,,ChIJu-Mjm_1fZS4RtfIbzgVMI1c
Cafe mei,"Jl. Pemuda No.39-25, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.418594,109.2235997,0.0,0,0,,,False,0,,,,ChIJ5RpPti9fZS4RaZaBKl26rxU
Ayam Penyet mBa Yul,"H65V+9HM, Jl. KH. Wahid Hasyim No.1, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.441322,109.2435884,0.0,0,0,,,False,0,,,,ChIJe0NURQBdZS4RLBxZgqTY40Q
Warung Kopi Oom Kondang,"Jl. S. Parman No.237b, Karangbawang, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4356715,109.2441418,0.0,0,0,,,False,0,,,,ChIJ0TI0y5xfZS4RiK907JUiuqw
warkop arthur bolapelangi2,"Purwokerto, H66R+MC5, Karangbawang, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.438361700000001,109.2411147,0.0,0,0,,,False,0,09:00 - 17:00,"Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",,ChIJe33AdAFdZS4Rt6_m1szg_Lg
WARUNG MBAH JIGGOL,"H6GC+JM2, Jl. Saga Baru, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.423479899999999,109.2216083,0.0,0,0,0877-6348-7514,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJd6mbTwBfZS4RrZ6gk3q8RlE
Es Teh Jumbo,"G7XP+PP4, Jl. Pejaten, RT.06/RW.6, Dusun I, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.450749800000001,109.2868166,0.0,0,0,,,False,0,10:00 - 18:00,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM",,ChIJbynwOABbZS4RIAMzpXogQho
ES DURIAN ANJIVA,"Dusun II Kedondong, Kedondong, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4475253,109.2870025,0.0,0,0,0857-2761-5535,,False,0,09:00 - 19:30,"Monday: 9:00 AM – 7:30 PM
Tuesday: 9:00 AM – 7:30 PM
Wednesday: 9:00 AM – 7:30 PM
Thursday: 9:00 AM – 7:30 PM
Friday: 12:30 – 8:00 PM
Saturday: 9:00 AM – 7:30 PM
Sunday: 9:00 AM – 7:30 PM",,ChIJO9gQDidbZS4RVJ8Lul5XYK0
